report,date,day,time,rssi_strongest,rssi,rsrq,usuario,ruta,sector,net_op_code,net_type,data_state,data_act,data_rx,data_tx,umts_neighbors,lte_neighbors,psc_pci,rssnr,lat,long,band,arfcn,fecha_hora,distancia_sep,tiempo_sep,cluster,rating,velocidad[m/s],angulo_dir,handover,dif_data_tx,dif_data_rx,rssi_ant,rsrq_ant,dif_potencia,dif_calidad
3755,2022-01-06,jueves,17:43:43,-93.0,-73.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318042763.0,48470364.0,0.0,2.0,31.0,25.0,-0.20492205,-78.33314339,2100,2250.0,2022-01-06 17:43:43,13.28,1.0,598,2.72,13.28,126.87,0,1433.0,3335.0,-84.0,-6.0,11.0,0.0
3756,2022-01-06,jueves,17:43:44,-93.0,-73.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318046545.0,48471745.0,0.0,2.0,31.0,25.0,-0.2048255,-78.33320905,2100,2250.0,2022-01-06 17:43:44,12.98,1.0,408,2.72,12.98,124.22,0,1381.0,3782.0,-73.0,-6.0,0.0,0.0
3757,2022-01-06,jueves,17:43:45,-93.0,-73.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318050257.0,48473392.0,0.0,2.0,31.0,25.0,-0.20473185,-78.33327153,2100,2250.0,2022-01-06 17:43:45,12.52,1.0,746,2.72,12.52,123.71,0,1647.0,3712.0,-73.0,-6.0,0.0,0.0
3758,2022-01-06,jueves,17:43:46,-92.0,-68.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318053981.0,48474753.0,0.0,1.0,31.0,25.0,-0.20463858,-78.33334543,2100,2250.0,2022-01-06 17:43:46,13.23,1.0,746,2.14,13.23,128.39,0,1361.0,3724.0,-73.0,-6.0,5.0,0.0
3759,2022-01-06,jueves,17:43:47,-92.0,-68.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318057992.0,48476150.0,0.0,1.0,31.0,30.0,-0.20454799,-78.33341186,2100,2250.0,2022-01-06 17:43:47,12.49,1.0,473,2.37,12.49,126.25,0,1397.0,4011.0,-68.0,-6.0,0.0,0.0
3760,2022-01-06,jueves,17:43:48,-92.0,-68.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318061822.0,48477723.0,0.0,1.0,31.0,30.0,-0.20445307,-78.33347642,2100,2250.0,2022-01-06 17:43:48,12.76,1.0,473,2.37,12.76,124.22,0,1573.0,3830.0,-68.0,-6.0,0.0,0.0
3761,2022-01-06,jueves,17:43:49,-90.0,-68.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318064095.0,48481401.0,0.0,1.0,31.0,30.0,-0.20435264,-78.33354576,2100,2250.0,2022-01-06 17:43:49,13.57,1.0,830,2.37,13.57,124.62,0,3678.0,2273.0,-68.0,-6.0,0.0,0.0
3762,2022-01-06,jueves,17:43:50,-90.0,-68.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318065978.0,48485148.0,0.0,1.0,31.0,30.0,-0.20425229,-78.3336074,2100,2250.0,2022-01-06 17:43:50,13.1,1.0,176,2.37,13.1,121.56,0,3747.0,1883.0,-68.0,-6.0,0.0,0.0
3763,2022-01-06,jueves,17:43:51,-90.0,-68.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318067700.0,48489105.0,0.0,1.0,31.0,30.0,-0.20415522,-78.33367447,2100,2250.0,2022-01-06 17:43:51,13.12,1.0,176,2.37,13.12,124.64,0,3957.0,1722.0,-68.0,-6.0,0.0,0.0
3764,2022-01-06,jueves,17:43:52,-85.0,-60.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318070935.0,48491068.0,0.0,1.0,31.0,30.0,-0.20405641,-78.3337406,2100,2250.0,2022-01-06 17:43:52,13.22,1.0,487,1.48,13.22,123.79,0,1963.0,3235.0,-68.0,-6.0,8.0,0.0
3765,2022-01-06,jueves,17:43:53,-85.0,-60.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318075028.0,48492565.0,0.0,1.0,31.0,30.0,-0.20395498,-78.3338047,2100,2250.0,2022-01-06 17:43:53,13.34,1.0,336,1.48,13.34,122.29,0,1497.0,4093.0,-60.0,-6.0,0.0,0.0
3766,2022-01-06,jueves,17:43:54,-85.0,-60.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318078952.0,48494061.0,0.0,1.0,31.0,30.0,-0.20385154,-78.3338627,2100,2250.0,2022-01-06 17:43:54,13.19,1.0,336,1.48,13.19,119.28,0,1496.0,3924.0,-60.0,-6.0,0.0,0.0
3767,2022-01-06,jueves,17:43:55,-70.0,-57.0,-5.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318082055.0,48495365.0,0.0,1.0,31.0,30.0,-0.20374423,-78.33393205,2100,2250.0,2022-01-06 17:43:55,14.21,1.0,442,1.14,14.21,122.87,0,1304.0,3103.0,-60.0,-6.0,3.0,1.0
3768,2022-01-06,jueves,17:43:56,-70.0,-57.0,-5.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318083435.0,48497016.0,0.0,1.0,31.0,25.0,-0.20364516,-78.33399398,2100,2250.0,2022-01-06 17:43:56,12.99,1.0,442,0.88,12.99,122.01,0,1651.0,1380.0,-57.0,-5.0,0.0,0.0
3769,2022-01-06,jueves,17:43:57,-70.0,-57.0,-5.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318084872.0,48500433.0,0.0,1.0,31.0,25.0,-0.2035562,-78.33405539,2100,2250.0,2022-01-06 17:43:57,12.02,1.0,189,0.88,12.02,124.62,0,3417.0,1437.0,-57.0,-5.0,0.0,0.0
3771,2022-01-06,jueves,17:43:59,-73.0,-65.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318090123.0,48504043.0,0.0,4.0,30.0,24.0,-0.20337324,-78.33418487,2100,2250.0,2022-01-06 17:43:59,12.66,1.0,528,1.76,12.66,126.35,0,1613.0,3702.0,-65.0,-7.0,0.0,0.0
3772,2022-01-06,jueves,17:44:00,-70.0,-58.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318094189.0,48505526.0,0.0,2.0,30.0,24.0,-0.20328907,-78.33424733,2100,2250.0,2022-01-06 17:44:00,11.65,1.0,528,1.0,11.65,126.58,0,1483.0,4066.0,-65.0,-7.0,7.0,-2.0
3773,2022-01-06,jueves,17:44:01,-70.0,-58.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318097948.0,48507014.0,0.0,2.0,30.0,24.0,-0.20319928,-78.33431194,2100,2250.0,2022-01-06 17:44:01,12.3,1.0,561,1.0,12.3,125.74,0,1488.0,3759.0,-58.0,-9.0,0.0,0.0
3774,2022-01-06,jueves,17:44:02,-70.0,-58.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318100614.0,48508718.0,0.0,2.0,30.0,24.0,-0.20312012,-78.33437474,2100,2250.0,2022-01-06 17:44:02,11.24,1.0,561,1.0,11.24,128.43,0,1704.0,2666.0,-58.0,-9.0,0.0,0.0
3775,2022-01-06,jueves,17:44:03,-81.0,-64.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318104594.0,48511047.0,0.0,3.0,30.0,18.0,-0.20302444,-78.3344464,2100,2250.0,2022-01-06 17:44:03,13.29,1.0,210,1.42,13.29,126.83,0,2329.0,3980.0,-58.0,-9.0,-6.0,2.0
3776,2022-01-06,jueves,17:44:04,-81.0,-64.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318108625.0,48512406.0,0.0,3.0,30.0,18.0,-0.20292885,-78.33451395,2100,2250.0,2022-01-06 17:44:04,13.02,1.0,210,1.42,13.02,125.25,0,1359.0,4031.0,-64.0,-7.0,0.0,0.0
3777,2022-01-06,jueves,17:44:05,-81.0,-64.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318112389.0,48513787.0,0.0,3.0,30.0,14.0,-0.20282245,-78.33458588,2100,2250.0,2022-01-06 17:44:05,14.28,1.0,481,1.3,14.28,124.06,0,1381.0,3764.0,-64.0,-7.0,0.0,0.0
3778,2022-01-06,jueves,17:44:06,-83.0,-68.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318116161.0,48515098.0,0.0,3.0,30.0,14.0,-0.20271983,-78.33465944,2100,2250.0,2022-01-06 17:44:06,14.04,1.0,481,1.79,14.04,125.63,0,1311.0,3772.0,-64.0,-7.0,-4.0,-1.0
3779,2022-01-06,jueves,17:44:07,-83.0,-68.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318119027.0,48516474.0,0.0,3.0,30.0,14.0,-0.20260968,-78.33473524,2100,2250.0,2022-01-06 17:44:07,14.87,1.0,912,1.79,14.87,124.53,0,1376.0,2866.0,-68.0,-8.0,0.0,0.0
3780,2022-01-06,jueves,17:44:08,-83.0,-68.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318122301.0,48518625.0,0.0,3.0,30.0,14.0,-0.20250442,-78.33480479,2100,2250.0,2022-01-06 17:44:08,14.03,1.0,78,1.79,14.03,123.45,0,2151.0,3274.0,-68.0,-8.0,0.0,0.0
3781,2022-01-06,jueves,17:44:09,-92.0,-76.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318126332.0,48520572.0,0.0,4.0,30.0,14.0,-0.20239982,-78.33487691,2100,2250.0,2022-01-06 17:44:09,14.13,1.0,78,2.76,14.13,124.59,0,1947.0,4031.0,-68.0,-8.0,-8.0,0.0
3782,2022-01-06,jueves,17:44:10,-92.0,-76.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318130083.0,48521963.0,0.0,4.0,30.0,14.0,-0.20228741,-78.3349512,2100,2250.0,2022-01-06 17:44:10,14.98,1.0,683,2.76,14.98,123.46,0,1391.0,3751.0,-76.0,-8.0,0.0,0.0
3783,2022-01-06,jueves,17:44:11,-92.0,-76.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318133464.0,48523504.0,0.0,4.0,30.0,14.0,-0.20217888,-78.335014,2100,2250.0,2022-01-06 17:44:11,13.94,1.0,683,2.76,13.94,120.06,0,1541.0,3381.0,-76.0,-8.0,0.0,0.0
3784,2022-01-06,jueves,17:44:12,-85.0,-75.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318137233.0,48525313.0,0.0,3.0,30.0,7.0,-0.20207055,-78.33508785,2100,2250.0,2022-01-06 17:44:12,14.58,1.0,520,2.53,14.58,124.28,0,1809.0,3769.0,-76.0,-8.0,1.0,-1.0
3785,2022-01-06,jueves,17:44:13,-85.0,-75.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318141110.0,48526997.0,0.0,3.0,30.0,7.0,-0.2019636,-78.33515915,2100,2250.0,2022-01-06 17:44:13,14.29,1.0,145,2.53,14.29,123.69,0,1684.0,3877.0,-75.0,-9.0,0.0,0.0
3786,2022-01-06,jueves,17:44:14,-91.0,-73.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318144987.0,48528480.0,0.0,7.0,30.0,12.0,-0.20185585,-78.33523281,2100,2250.0,2022-01-06 17:44:14,14.51,1.0,692,2.35,14.51,124.36,0,1483.0,3877.0,-75.0,-9.0,2.0,1.0
3787,2022-01-06,jueves,17:44:15,-91.0,-73.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318147812.0,48529963.0,0.0,7.0,30.0,12.0,-0.20174344,-78.33530421,2100,2250.0,2022-01-06 17:44:15,14.81,1.0,692,2.35,14.81,122.42,0,1483.0,2825.0,-73.0,-8.0,0.0,0.0
3788,2022-01-06,jueves,17:44:16,-114.0,-73.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318151502.0,48531454.0,0.0,5.0,30.0,12.0,-0.20163586,-78.33537649,2100,2250.0,2022-01-06 17:44:16,14.41,1.0,444,2.37,14.41,123.9,0,1491.0,3690.0,-73.0,-8.0,0.0,-1.0
3789,2022-01-06,jueves,17:44:17,-114.0,-73.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318155620.0,48533086.0,0.0,5.0,30.0,12.0,-0.20152465,-78.33544755,2100,2250.0,2022-01-06 17:44:17,14.67,1.0,33,2.37,14.67,122.58,0,1632.0,4118.0,-73.0,-9.0,0.0,0.0
3790,2022-01-06,jueves,17:44:18,-97.0,-79.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318159419.0,48534577.0,0.0,3.0,30.0,12.0,-0.20141081,-78.33552324,2100,2250.0,2022-01-06 17:44:18,15.2,1.0,33,3.07,15.2,123.62,0,1491.0,3799.0,-73.0,-9.0,-6.0,2.0
3791,2022-01-06,jueves,17:44:19,-97.0,-79.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318163300.0,48536116.0,0.0,3.0,30.0,12.0,-0.20129974,-78.3355972,2100,2250.0,2022-01-06 17:44:19,14.84,1.0,428,3.07,14.84,123.66,0,1539.0,3881.0,-79.0,-7.0,0.0,0.0
3792,2022-01-06,jueves,17:44:20,-100.0,-85.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318166974.0,48537526.0,0.0,4.0,30.0,12.0,-0.20118789,-78.33567154,2100,2250.0,2022-01-06 17:44:20,14.93,1.0,428,3.8,14.93,123.61,0,1410.0,3674.0,-79.0,-7.0,-6.0,0.0
3793,2022-01-06,jueves,17:44:21,-100.0,-85.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318170880.0,48539807.0,0.0,4.0,30.0,7.0,-0.20107355,-78.33574729,2100,2250.0,2022-01-06 17:44:21,15.25,1.0,185,3.73,15.25,123.52,0,2281.0,3906.0,-85.0,-7.0,0.0,0.0
3794,2022-01-06,jueves,17:44:22,-96.0,-85.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318173421.0,48542217.0,0.0,5.0,30.0,7.0,-0.20096144,-78.33582173,2100,2250.0,2022-01-06 17:44:22,14.96,1.0,185,3.74,14.96,123.58,0,2410.0,2541.0,-85.0,-7.0,0.0,-1.0
3795,2022-01-06,jueves,17:44:23,-96.0,-85.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318177413.0,48544210.0,0.0,5.0,30.0,5.0,-0.20084911,-78.33589497,2100,2250.0,2022-01-06 17:44:23,14.91,1.0,318,3.72,14.91,123.1,0,1993.0,3992.0,-85.0,-8.0,0.0,0.0
3796,2022-01-06,jueves,17:44:24,-96.0,-85.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318179101.0,48545783.0,0.0,5.0,30.0,5.0,-0.20074034,-78.33596653,2100,2250.0,2022-01-06 17:44:24,14.48,1.0,647,3.72,14.48,123.34,0,1573.0,1688.0,-85.0,-8.0,0.0,0.0
3797,2022-01-06,jueves,17:44:25,-98.0,-84.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318181911.0,48547818.0,0.0,6.0,30.0,5.0,-0.20062797,-78.33604367,2100,2250.0,2022-01-06 17:44:25,15.16,1.0,897,3.58,15.16,124.47,0,2035.0,2810.0,-85.0,-8.0,1.0,2.0
3798,2022-01-06,jueves,17:44:26,-98.0,-84.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318185112.0,48549314.0,0.0,6.0,30.0,5.0,-0.20051295,-78.33611778,2100,2250.0,2022-01-06 17:44:26,15.21,1.0,897,3.58,15.21,122.79,0,1496.0,3201.0,-84.0,-6.0,0.0,0.0
3799,2022-01-06,jueves,17:44:27,-98.0,-84.0,-6.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318188724.0,48550892.0,0.0,6.0,30.0,5.0,-0.20040122,-78.33619546,2100,2250.0,2022-01-06 17:44:27,15.13,1.0,768,3.58,15.13,124.81,0,1578.0,3612.0,-84.0,-6.0,0.0,0.0
3800,2022-01-06,jueves,17:44:28,-105.0,-89.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318192669.0,48552528.0,0.0,4.0,30.0,5.0,-0.2002865,-78.3362703,2100,2250.0,2022-01-06 17:44:28,15.23,1.0,254,4.2,15.23,123.12,0,1636.0,3945.0,-84.0,-6.0,-5.0,-1.0
3801,2022-01-06,jueves,17:44:29,-105.0,-89.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318195229.0,48554076.0,0.0,4.0,30.0,5.0,-0.20017415,-78.33634613,2100,2250.0,2022-01-06 17:44:29,15.07,1.0,914,4.2,15.07,124.02,0,1548.0,2560.0,-89.0,-7.0,0.0,0.0
3802,2022-01-06,jueves,17:44:30,-109.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318197059.0,48556506.0,0.0,7.0,30.0,14.0,-0.20005867,-78.33641984,2100,2250.0,2022-01-06 17:44:30,15.23,1.0,914,5.18,15.23,122.55,0,2430.0,1830.0,-89.0,-7.0,-7.0,-1.0
3803,2022-01-06,jueves,17:44:31,-109.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318199825.0,48558089.0,0.0,7.0,30.0,14.0,-0.19994313,-78.33649558,2100,2250.0,2022-01-06 17:44:31,15.36,1.0,526,5.18,15.36,123.25,0,1583.0,2766.0,-96.0,-8.0,0.0,0.0
3804,2022-01-06,jueves,17:44:32,-109.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318203681.0,48559848.0,0.0,7.0,30.0,14.0,-0.19982956,-78.33657041,2100,2250.0,2022-01-06 17:44:32,15.12,1.0,745,5.18,15.12,123.38,0,1759.0,3856.0,-96.0,-8.0,0.0,0.0
3805,2022-01-06,jueves,17:44:33,-112.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318207538.0,48561327.0,0.0,7.0,30.0,14.0,-0.19971337,-78.33664614,2100,2250.0,2022-01-06 17:44:33,15.42,1.0,386,5.18,15.42,123.1,0,1479.0,3857.0,-96.0,-8.0,0.0,0.0
3806,2022-01-06,jueves,17:44:34,-112.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318211213.0,48562986.0,0.0,7.0,30.0,14.0,-0.19959987,-78.33672082,2100,2250.0,2022-01-06 17:44:34,15.11,1.0,386,5.18,15.11,123.34,0,1659.0,3675.0,-96.0,-8.0,0.0,0.0
3807,2022-01-06,jueves,17:44:35,-112.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318214811.0,48564577.0,0.0,7.0,30.0,14.0,-0.19948643,-78.33679862,2100,2250.0,2022-01-06 17:44:35,15.3,1.0,590,5.18,15.3,124.44,0,1591.0,3598.0,-96.0,-8.0,0.0,0.0
3808,2022-01-06,jueves,17:44:36,-110.0,-95.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318219093.0,48566044.0,0.0,7.0,30.0,7.0,-0.19937193,-78.33687482,2100,2250.0,2022-01-06 17:44:36,15.29,1.0,288,4.96,15.29,123.64,0,1467.0,4282.0,-96.0,-8.0,1.0,0.0
3809,2022-01-06,jueves,17:44:37,-110.0,-95.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318223014.0,48567766.0,0.0,7.0,30.0,7.0,-0.19926264,-78.33695745,2100,2250.0,2022-01-06 17:44:37,15.23,1.0,288,4.96,15.23,127.09,0,1722.0,3921.0,-95.0,-8.0,0.0,0.0
3810,2022-01-06,jueves,17:44:38,-110.0,-95.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318226540.0,48569272.0,0.0,7.0,30.0,7.0,-0.19915198,-78.33703721,2100,2250.0,2022-01-06 17:44:38,15.17,1.0,734,4.96,15.17,125.78,0,1506.0,3526.0,-95.0,-8.0,0.0,0.0
3811,2022-01-06,jueves,17:44:39,-108.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318229163.0,48571111.0,0.0,7.0,30.0,10.0,-0.19904083,-78.3371168,2100,2250.0,2022-01-06 17:44:39,15.2,1.0,535,5.12,15.2,125.6,0,1839.0,2623.0,-95.0,-8.0,-1.0,0.0
3812,2022-01-06,jueves,17:44:40,-108.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318232103.0,48572945.0,0.0,7.0,30.0,10.0,-0.19893174,-78.33719492,2100,2250.0,2022-01-06 17:44:40,14.92,1.0,535,5.12,14.92,125.61,0,1834.0,2940.0,-96.0,-8.0,0.0,0.0
3813,2022-01-06,jueves,17:44:41,-108.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318235927.0,48574464.0,0.0,7.0,30.0,3.0,-0.19882161,-78.33726859,2100,2250.0,2022-01-06 17:44:41,14.73,1.0,312,5.06,14.73,123.78,0,1519.0,3824.0,-96.0,-8.0,0.0,0.0
3814,2022-01-06,jueves,17:44:42,-108.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318239200.0,48576141.0,0.0,7.0,30.0,3.0,-0.19870978,-78.3373446,2100,2250.0,2022-01-06 17:44:42,15.04,1.0,983,5.06,15.04,124.2,0,1677.0,3273.0,-96.0,-8.0,0.0,0.0
3815,2022-01-06,jueves,17:44:43,-108.0,-96.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318242620.0,48578477.0,0.0,7.0,30.0,3.0,-0.19859439,-78.33742453,2100,2250.0,2022-01-06 17:44:43,15.61,1.0,570,5.06,15.61,124.71,0,2336.0,3420.0,-96.0,-8.0,0.0,0.0
3816,2022-01-06,jueves,17:44:44,-109.0,-100.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318246410.0,48580133.0,0.0,7.0,30.0,3.0,-0.19847542,-78.33750222,2100,2250.0,2022-01-06 17:44:44,15.8,1.0,962,5.55,15.8,123.15,0,1656.0,3790.0,-96.0,-8.0,-4.0,0.0
3817,2022-01-06,jueves,17:44:45,-109.0,-100.0,-8.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318249860.0,48581620.0,0.0,7.0,30.0,3.0,-0.19835705,-78.33758384,2100,2250.0,2022-01-06 17:44:45,15.99,1.0,272,5.55,15.99,124.59,0,1487.0,3450.0,-100.0,-8.0,0.0,0.0
3818,2022-01-06,jueves,17:44:46,-99.0,-100.0,-11.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318253951.0,48583166.0,0.0,6.0,30.0,3.0,-0.19823436,-78.33766489,2100,2250.0,2022-01-06 17:44:46,16.35,1.0,609,5.59,16.35,123.45,0,1546.0,4091.0,-100.0,-8.0,0.0,-3.0
3819,2022-01-06,jueves,17:44:47,-99.0,-100.0,-11.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318258441.0,48587252.0,0.0,6.0,30.0,3.0,-0.1981152,-78.33774702,2100,2250.0,2022-01-06 17:44:47,16.09,1.0,609,5.59,16.09,124.58,0,4086.0,4490.0,-100.0,-11.0,0.0,0.0
3820,2022-01-06,jueves,17:44:48,-99.0,-100.0,-11.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318261520.0,48588974.0,0.0,6.0,30.0,7.0,-0.19799811,-78.33782846,2100,2250.0,2022-01-06 17:44:48,15.86,1.0,279,5.61,15.86,124.82,0,1722.0,3079.0,-100.0,-11.0,0.0,0.0
3821,2022-01-06,jueves,17:44:49,-106.0,-95.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318263623.0,48590433.0,0.0,7.0,30.0,7.0,-0.19787829,-78.33790496,2100,2250.0,2022-01-06 17:44:49,15.81,1.0,773,4.95,15.81,122.56,0,1459.0,2103.0,-100.0,-11.0,5.0,4.0
3822,2022-01-06,jueves,17:44:50,-106.0,-95.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318267074.0,48591929.0,0.0,7.0,30.0,2.0,-0.19776073,-78.33798586,2100,2250.0,2022-01-06 17:44:50,15.87,1.0,351,4.92,15.87,124.53,0,1496.0,3451.0,-95.0,-7.0,0.0,0.0
3823,2022-01-06,jueves,17:44:51,-106.0,-95.0,-7.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318269703.0,48593418.0,0.0,7.0,30.0,2.0,-0.19764396,-78.33806527,2100,2250.0,2022-01-06 17:44:51,15.7,1.0,676,4.92,15.7,124.22,0,1489.0,2629.0,-95.0,-7.0,0.0,0.0
3824,2022-01-06,jueves,17:44:52,-98.0,-95.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318273805.0,48595189.0,0.0,6.0,30.0,2.0,-0.19752714,-78.33814177,2100,2250.0,2022-01-06 17:44:52,15.53,1.0,987,4.94,15.53,123.22,0,1771.0,4102.0,-95.0,-7.0,0.0,-2.0
3825,2022-01-06,jueves,17:44:53,-98.0,-95.0,-9.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318277548.0,48596803.0,0.0,6.0,30.0,2.0,-0.19740872,-78.33821443,2100,2250.0,2022-01-06 17:44:53,15.45,1.0,987,4.94,15.45,121.53,0,1614.0,3743.0,-95.0,-9.0,0.0,0.0
3826,2022-01-06,jueves,17:44:54,-105.0,-98.0,-11.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318280751.0,48598332.0,0.0,4.0,30.0,4.0,-0.1972892,-78.33829097,2100,2250.0,2022-01-06 17:44:54,15.78,1.0,433,5.34,15.78,122.64,0,1529.0,3203.0,-95.0,-9.0,-3.0,-2.0
3827,2022-01-06,jueves,17:44:55,-105.0,-98.0,-11.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318284153.0,48599775.0,0.0,4.0,30.0,4.0,-0.19716854,-78.33836963,2100,2250.0,2022-01-06 17:44:55,16.02,1.0,497,5.34,16.02,123.1,0,1443.0,3402.0,-98.0,-11.0,0.0,0.0
3828,2022-01-06,jueves,17:44:56,-102.0,-97.0,-10.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318288334.0,48601270.0,0.0,6.0,30.0,-6.0,-0.19705,-78.33844105,2100,2250.0,2022-01-06 17:44:56,15.39,1.0,146,5.22,15.39,121.07,0,1495.0,4181.0,-98.0,-11.0,1.0,1.0
3829,2022-01-06,jueves,17:44:57,-102.0,-97.0,-10.0,R,RUTA 2,TABABELA,74001.0,LTE,CONNECTED,INOUT,318291600.0,48602624.0,0.0,6.0,30.0,-6.0,-0.19692493,-78.33851564,2100,2250.0,2022-01-06 17:44:57,16.19,1.0,146,5.22,16.19,120.81,0,1354.0,3266.0,-97.0,-10.0,0.0,0.0
